datetime,location,lat,lon,pm1,pm10,pm25,relativehumidity,temperature,um003,pm25_zscore,temperature_zscore,relativehumidity_zscore,date,hour,pm25_rolling_avg_3,pm25_lag_1,pm25_rate_of_change
2025-02-15 21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.62,3.12,66.2,5.08,935.25,-0.19,-1.19,1.73,2025-02-15,21,3.12,3.12,0.0
2025-02-15 22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.79,3.12,67.76,4.69,839.12,-0.19,-1.27,1.86,2025-02-15,22,3.12,3.12,0.0
2025-02-15 23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.21,3.12,69.1,4.66,787.62,-0.19,-1.27,1.97,2025-02-15,23,3.12,3.12,0.0
2025-02-16 00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,8.46,3.12,70.15,4.59,693.0,-0.19,-1.29,2.06,2025-02-16,0,3.12,3.12,0.0
2025-02-16 01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.68,3.12,71.17,4.62,731.59,-0.19,-1.28,2.14,2025-02-16,1,3.12,3.12,0.0
2025-02-16 02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.25,3.12,71.69,4.8,722.62,-0.19,-1.25,2.18,2025-02-16,2,3.12,3.12,0.0
2025-02-16 03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,8.71,3.12,71.81,5.0,719.88,-0.19,-1.21,2.19,2025-02-16,3,3.12,3.12,0.0
2025-02-16 04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,7.46,3.12,72.2,5.2,620.25,-0.19,-1.16,2.22,2025-02-16,4,3.12,3.12,0.0
2025-02-16 05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.96,3.12,73.24,5.65,526.62,-0.19,-1.07,2.31,2025-02-16,5,3.12,3.12,0.0
2025-02-16 06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.79,3.12,76.27,6.46,591.12,-0.19,-0.91,2.55,2025-02-16,6,3.12,3.12,0.0
2025-02-16 07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.12,3.12,82.68,9.62,551.0,-0.19,-0.27,3.08,2025-02-16,7,3.12,3.12,0.0
2025-02-16 08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.75,3.12,79.16,11.6,451.62,-0.19,0.14,2.79,2025-02-16,8,3.12,3.12,0.0
2025-02-16 09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.21,3.12,76.47,11.59,167.75,-0.19,0.14,2.57,2025-02-16,9,3.12,3.12,0.0
2025-02-16 10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.0,3.12,75.33,11.03,155.12,-0.19,0.02,2.48,2025-02-16,10,3.12,3.12,0.0
2025-02-16 11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.0,3.12,71.86,11.15,135.12,-0.19,0.05,2.2,2025-02-16,11,3.12,3.12,0.0
2025-02-16 12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.88,3.12,66.31,12.01,158.88,-0.19,0.22,1.74,2025-02-16,12,3.12,3.12,0.0
2025-02-16 13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.25,3.12,57.76,13.84,194.75,-0.19,0.59,1.05,2025-02-16,13,3.12,3.12,0.0
2025-02-16 14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.96,3.12,42.36,17.46,192.38,-0.19,1.33,-0.21,2025-02-16,14,3.12,3.12,0.0
2025-02-16 15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.38,3.12,33.31,17.01,117.75,-0.19,1.24,-0.95,2025-02-16,15,3.12,3.12,0.0
2025-02-16 16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.21,3.12,31.13,14.51,99.25,-0.19,0.73,-1.12,2025-02-16,16,3.12,3.12,0.0
2025-02-16 17:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.25,3.12,30.38,13.42,105.62,-0.19,0.51,-1.18,2025-02-16,17,3.12,3.12,0.0
2025-02-16 18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.71,3.12,31.76,11.4,136.88,-0.19,0.1,-1.07,2025-02-16,18,3.12,3.12,0.0
2025-02-16 19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,0.62,3.12,37.03,8.91,140.5,-0.19,-0.41,-0.64,2025-02-16,19,3.12,3.12,0.0
2025-02-16 20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.33,3.12,39.03,6.74,213.75,-0.19,-0.85,-0.48,2025-02-16,20,3.12,3.12,0.0
2025-02-16 21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.58,3.12,40.97,5.14,224.62,-0.19,-1.18,-0.32,2025-02-16,21,3.12,3.12,0.0
2025-02-16 22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.46,3.12,42.86,4.11,230.38,-0.19,-1.39,-0.17,2025-02-16,22,3.12,3.12,0.0
2025-02-16 23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.62,3.12,43.55,3.35,257.62,-0.19,-1.54,-0.11,2025-02-16,23,3.12,3.12,0.0
2025-02-17 00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.0,3.12,43.53,2.7,311.38,-0.19,-1.67,-0.11,2025-02-17,0,3.12,3.12,0.0
2025-02-17 01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.08,3.12,44.36,2.09,326.88,-0.19,-1.8,-0.05,2025-02-17,1,3.12,3.12,0.0
2025-02-17 02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.38,3.12,45.17,1.58,261.5,-0.19,-1.9,0.02,2025-02-17,2,3.12,3.12,0.0
2025-02-17 03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.29,3.12,46.17,1.08,257.38,-0.19,-2.0,0.1,2025-02-17,3,3.12,3.12,0.0
2025-02-17 04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.21,3.12,46.56,0.82,247.12,-0.19,-2.06,0.13,2025-02-17,4,3.12,3.12,0.0
2025-02-17 05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.33,3.12,47.65,0.2,240.38,-0.19,-2.18,0.22,2025-02-17,5,3.12,3.12,0.0
2025-02-17 06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.12,3.12,48.53,-0.29,222.0,-0.19,-2.28,0.29,2025-02-17,6,3.12,3.12,0.0
2025-02-17 07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.42,3.12,51.01,-0.82,197.62,-0.19,-2.39,0.5,2025-02-17,7,3.12,3.12,0.0
2025-02-17 08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.0,3.12,52.17,-1.02,243.38,-0.19,-2.43,0.59,2025-02-17,8,3.12,3.12,0.0
2025-02-17 09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.0,3.12,44.77,1.92,297.88,-0.19,-1.83,-0.01,2025-02-17,9,3.12,3.12,0.0
2025-02-17 10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.54,3.12,31.8,6.84,311.0,-0.19,-0.83,-1.07,2025-02-17,10,3.12,3.12,0.0
2025-02-17 11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.17,3.12,23.08,11.41,303.62,-0.19,0.1,-1.78,2025-02-17,11,3.12,3.12,0.0
2025-02-17 12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.38,3.12,17.98,14.05,349.62,-0.19,0.64,-2.2,2025-02-17,12,3.12,3.12,0.0
2025-02-17 13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.96,3.12,16.4,14.76,409.88,-0.19,0.78,-2.32,2025-02-17,13,3.12,3.12,0.0
2025-02-17 14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.83,3.12,16.34,13.55,414.88,-0.19,0.53,-2.33,2025-02-17,14,3.12,3.12,0.0
2025-02-17 15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.88,3.12,19.01,9.79,368.5,-0.19,-0.23,-2.11,2025-02-17,15,3.12,3.12,0.0
2025-02-17 16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.29,3.12,20.93,8.36,392.38,-0.19,-0.52,-1.95,2025-02-17,16,3.12,3.12,0.0
2025-02-17 17:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.88,3.12,20.88,8.07,368.75,-0.19,-0.58,-1.96,2025-02-17,17,3.12,3.12,0.0
2025-02-17 18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.83,3.12,21.6,7.15,351.75,-0.19,-0.77,-1.9,2025-02-17,18,3.12,3.12,0.0
2025-02-17 19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.08,3.12,27.47,5.41,353.12,-0.19,-1.12,-1.42,2025-02-17,19,3.12,3.12,0.0
2025-02-17 20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.46,3.12,33.91,3.59,826.75,-0.19,-1.49,-0.9,2025-02-17,20,3.12,3.12,0.0
2025-02-17 21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,16.33,3.12,38.66,2.34,1299.12,-0.19,-1.75,-0.51,2025-02-17,21,3.12,3.12,0.0
2025-02-17 22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,15.88,3.12,43.35,1.37,1373.0,-0.19,-1.94,-0.13,2025-02-17,22,3.12,3.12,0.0
2025-02-17 23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,15.96,3.12,46.7,0.66,1376.62,-0.19,-2.09,0.15,2025-02-17,23,3.12,3.12,0.0
2025-02-18 00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.67,3.12,49.96,0.05,882.5,-0.19,-2.21,0.41,2025-02-18,0,3.12,3.12,0.0
2025-02-18 01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.96,3.12,52.29,-0.39,957.12,-0.19,-2.3,0.6,2025-02-18,1,3.12,3.12,0.0
2025-02-18 02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.92,3.12,53.65,-0.65,900.62,-0.19,-2.35,0.71,2025-02-18,2,3.12,3.12,0.0
2025-02-18 03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.21,3.12,54.81,-0.99,853.25,-0.19,-2.42,0.81,2025-02-18,3,3.12,3.12,0.0
2025-02-18 04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.0,3.12,55.38,-1.28,775.12,-0.19,-2.48,0.85,2025-02-18,4,3.12,3.12,0.0
2025-02-18 05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,7.79,3.12,56.46,-1.5,732.12,-0.19,-2.53,0.94,2025-02-18,5,3.12,3.12,0.0
2025-02-18 06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.33,3.12,57.34,-1.73,587.88,-0.19,-2.57,1.01,2025-02-18,6,3.12,3.12,0.0
2025-02-18 07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,8.12,3.12,58.82,-1.92,707.88,-0.19,-2.61,1.13,2025-02-18,7,3.12,3.12,0.0
2025-02-18 08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.67,3.12,59.86,-1.88,599.38,-0.19,-2.6,1.22,2025-02-18,8,3.12,3.12,0.0
2025-02-18 09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.54,3.12,53.33,2.08,613.75,-0.19,-1.8,0.69,2025-02-18,9,3.12,3.12,0.0
2025-02-18 10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,4.25,3.12,31.84,8.73,506.62,-0.19,-0.45,-1.07,2025-02-18,10,3.12,3.12,0.0
2025-02-18 11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.42,3.12,23.26,11.1,440.12,-0.19,0.04,-1.76,2025-02-18,11,3.12,3.12,0.0
2025-02-18 12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.46,3.12,17.4,16.28,501.38,-0.19,1.09,-2.24,2025-02-18,12,3.12,3.12,0.0
2025-02-18 13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,4.62,3.12,14.73,17.63,587.0,-0.19,1.36,-2.46,2025-02-18,13,3.12,3.12,0.0
2025-02-18 14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.62,3.12,15.68,15.96,733.38,-0.19,1.02,-2.38,2025-02-18,14,3.12,3.12,0.0
2025-02-18 15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.54,3.12,18.54,12.93,770.38,-0.19,0.41,-2.15,2025-02-18,15,3.12,3.12,0.0
2025-02-18 16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.92,3.12,20.35,11.06,691.62,-0.19,0.03,-2.0,2025-02-18,16,3.12,3.12,0.0
2025-02-18 17:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.38,3.12,21.4,10.36,628.12,-0.19,-0.11,-1.92,2025-02-18,17,3.12,3.12,0.0
2025-02-18 18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,7.12,3.12,24.4,9.2,758.75,-0.19,-0.35,-1.67,2025-02-18,18,3.12,3.12,0.0
2025-02-18 19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.17,3.12,29.38,7.43,672.62,-0.19,-0.71,-1.27,2025-02-18,19,3.12,3.12,0.0
2025-02-18 20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.04,3.12,34.45,5.77,621.12,-0.19,-1.05,-0.85,2025-02-18,20,3.12,3.12,0.0
2025-02-18 21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.62,3.12,38.9,4.4,951.12,-0.19,-1.33,-0.49,2025-02-18,21,3.12,3.12,0.0
2025-02-18 22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,13.25,3.12,43.25,3.32,1179.88,-0.19,-1.55,-0.14,2025-02-18,22,3.12,3.12,0.0
2025-02-18 23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,20.83,3.12,46.58,2.49,1652.75,-0.19,-1.72,0.14,2025-02-18,23,3.12,3.12,0.0
2025-02-19 00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,16.54,3.12,49.76,1.94,1316.88,-0.19,-1.83,0.39,2025-02-19,0,3.12,3.12,0.0
2025-02-19 01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.83,3.12,51.46,1.49,1013.88,-0.19,-1.92,0.53,2025-02-19,1,3.12,3.12,0.0
2025-02-19 02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.42,3.12,52.77,1.14,930.62,-0.19,-1.99,0.64,2025-02-19,2,3.12,3.12,0.0
2025-02-19 03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,7.96,3.12,54.13,0.75,708.5,-0.19,-2.07,0.75,2025-02-19,3,3.12,3.12,0.0
2025-02-19 04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,8.67,3.12,55.72,0.53,761.0,-0.19,-2.11,0.88,2025-02-19,4,3.12,3.12,0.0
2025-02-19 05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.79,3.12,52.46,1.11,848.88,-0.19,-2.0,0.61,2025-02-19,5,3.12,3.12,0.0
2025-02-19 06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.08,3.12,50.97,1.45,805.25,-0.19,-1.93,0.49,2025-02-19,6,3.12,3.12,0.0
2025-02-19 07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.04,3.12,49.31,1.49,560.0,-0.19,-1.92,0.36,2025-02-19,7,3.12,3.12,0.0
2025-02-19 08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.33,3.12,46.45,1.73,324.62,-0.19,-1.87,0.12,2025-02-19,8,3.12,3.12,0.0
2025-02-19 09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.46,3.12,43.39,2.17,301.5,-0.19,-1.78,-0.12,2025-02-19,9,3.12,3.12,0.0
2025-02-19 10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.04,3.12,41.89,2.59,335.38,-0.19,-1.7,-0.25,2025-02-19,10,3.12,3.12,0.0
2025-02-19 11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.96,3.12,42.51,2.5,390.62,-0.19,-1.71,-0.2,2025-02-19,11,3.12,3.12,0.0
2025-02-19 12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,4.79,3.12,43.35,2.48,564.0,-0.19,-1.72,-0.13,2025-02-19,12,3.12,3.12,0.0
2025-02-19 13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,4.75,3.12,41.67,2.9,660.62,-0.19,-1.63,-0.26,2025-02-19,13,3.12,3.12,0.0
2025-02-19 14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.83,3.12,43.1,2.26,412.0,-0.19,-1.76,-0.15,2025-02-19,14,3.12,3.12,0.0
2025-02-19 15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,4.29,3.12,46.85,1.49,418.38,-0.19,-1.92,0.16,2025-02-19,15,3.12,3.12,0.0
2025-02-19 16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.12,3.12,54.17,0.74,493.75,-0.19,-2.07,0.75,2025-02-19,16,3.12,3.12,0.0
2025-02-19 17:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.29,3.12,57.89,0.21,570.75,-0.19,-2.18,1.06,2025-02-19,17,3.12,3.12,0.0
2025-02-19 18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,7.88,3.12,60.09,-0.09,725.75,-0.19,-2.24,1.24,2025-02-19,18,3.12,3.12,0.0
2025-02-19 19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,8.71,3.12,61.58,-0.53,787.0,-0.19,-2.33,1.36,2025-02-19,19,3.12,3.12,0.0
2025-02-19 20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.92,3.12,61.66,-0.73,931.88,-0.19,-2.37,1.36,2025-02-19,20,3.12,3.12,0.0
2025-02-19 21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.29,3.12,62.28,-0.87,937.5,-0.19,-2.4,1.41,2025-02-19,21,3.12,3.12,0.0
2025-02-19 22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.29,3.12,61.28,-0.94,951.62,-0.19,-2.41,1.33,2025-02-19,22,3.12,3.12,0.0
2025-02-19 23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.21,3.12,60.46,-1.05,941.0,-0.19,-2.44,1.27,2025-02-19,23,3.12,3.12,0.0
2025-02-20 00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.08,3.12,59.39,-0.98,848.12,-0.19,-2.42,1.18,2025-02-20,0,3.12,3.12,0.0
2025-02-20 01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.46,3.12,57.65,-1.03,844.0,-0.19,-2.43,1.04,2025-02-20,1,3.12,3.12,0.0
2025-02-20 02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.12,3.12,58.36,-1.32,865.25,-0.19,-2.49,1.1,2025-02-20,2,3.12,3.12,0.0
2025-02-20 03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.33,3.12,59.26,-1.39,880.12,-0.19,-2.51,1.17,2025-02-20,3,3.12,3.12,0.0
2025-02-20 04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.25,3.12,59.58,-1.8,778.25,-0.19,-2.59,1.19,2025-02-20,4,3.12,3.12,0.0
2025-02-20 05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.67,3.12,58.18,-1.67,541.62,-0.19,-2.56,1.08,2025-02-20,5,3.12,3.12,0.0
2025-02-20 06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,4.62,3.12,56.85,-1.48,449.38,-0.19,-2.52,0.97,2025-02-20,6,3.12,3.12,0.0
2025-02-20 07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.12,3.12,55.87,-1.25,487.38,-0.19,-2.48,0.89,2025-02-20,7,3.12,3.12,0.0
2025-02-20 08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.75,3.12,55.85,-1.19,528.88,-0.19,-2.46,0.89,2025-02-20,8,3.12,3.12,0.0
2025-02-20 09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.25,3.12,57.37,-0.97,478.25,-0.19,-2.42,1.01,2025-02-20,9,3.12,3.12,0.0
2025-02-20 10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.54,3.12,59.0,-0.73,522.75,-0.19,-2.37,1.15,2025-02-20,10,3.12,3.12,0.0
2025-02-20 11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.96,3.12,59.82,-0.7,547.12,-0.19,-2.36,1.21,2025-02-20,11,3.12,3.12,0.0
2025-02-20 12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.96,3.12,57.7,-0.14,645.62,-0.19,-2.25,1.04,2025-02-20,12,3.12,3.12,0.0
2025-02-20 13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,4.92,3.12,49.96,1.38,490.38,-0.19,-1.94,0.41,2025-02-20,13,3.12,3.12,0.0
2025-02-20 14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.33,3.12,40.33,3.76,536.38,-0.19,-1.46,-0.37,2025-02-20,14,3.12,3.12,0.0
2025-02-20 15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,5.12,3.12,35.93,3.21,496.88,-0.19,-1.57,-0.73,2025-02-20,15,3.12,3.12,0.0
2025-02-20 16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,4.5,3.12,28.28,3.02,419.0,-0.19,-1.61,-1.36,2025-02-20,16,3.12,3.12,0.0
2025-02-20 17:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.42,3.12,26.59,1.98,361.75,-0.19,-1.82,-1.49,2025-02-20,17,3.12,3.12,0.0
2025-02-20 18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.42,3.12,26.97,0.31,297.0,-0.19,-2.16,-1.46,2025-02-20,18,3.12,3.12,0.0
2025-02-20 19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.17,3.12,28.79,-1.05,284.38,-0.19,-2.44,-1.31,2025-02-20,19,3.12,3.12,0.0
2025-02-20 20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.62,3.12,29.96,-1.75,311.38,-0.19,-2.58,-1.22,2025-02-20,20,3.12,3.12,0.0
2025-02-20 21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.09,3.12,31.05,-2.16,340.09,-0.19,-2.66,-1.13,2025-02-20,21,3.12,3.12,0.0
2025-02-20 22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.75,3.12,32.32,-2.63,396.3,-0.19,-2.76,-1.03,2025-02-20,22,3.12,3.12,0.0
2025-02-20 23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.79,3.12,33.52,-3.08,344.75,-0.19,-2.85,-0.93,2025-02-20,23,3.12,3.12,0.0
2025-02-21 00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.94,3.12,34.51,-3.38,322.17,-0.19,-2.91,-0.85,2025-02-21,0,3.12,3.12,0.0
2025-02-21 01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.55,3.12,37.5,-3.81,312.95,-0.19,-3.0,-0.6,2025-02-21,1,3.12,3.12,0.0
2025-02-21 02:00:00-05:00,Charlotte-1224494,35.23,-80.84,,6.08,3.12,39.58,-4.31,1093.0,-0.19,-3.1,-0.44,2025-02-21,2,3.12,3.12,0.0
2025-02-21 03:00:00-05:00,Charlotte-1224494,35.23,-80.84,,15.83,3.12,40.42,-4.54,3648.12,-0.19,-3.15,-0.37,2025-02-21,3,3.12,3.12,0.0
2025-02-21 04:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.38,3.12,40.82,-4.59,2293.88,-0.19,-3.16,-0.33,2025-02-21,4,3.12,3.12,0.0
2025-02-21 05:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.46,3.12,40.97,-4.51,921.0,-0.19,-3.14,-0.32,2025-02-21,5,3.12,3.12,0.0
2025-02-21 06:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.54,3.12,41.78,-4.63,963.5,-0.19,-3.16,-0.26,2025-02-21,6,3.12,3.12,0.0
2025-02-21 07:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.5,3.12,43.4,-4.99,272.88,-0.19,-3.24,-0.12,2025-02-21,7,3.12,3.12,0.0
2025-02-21 08:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.38,3.12,45.18,-5.1,281.75,-0.19,-3.26,0.02,2025-02-21,8,3.12,3.12,0.0
2025-02-21 09:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.75,3.12,40.54,-0.76,337.0,-0.19,-2.38,-0.36,2025-02-21,9,3.12,3.12,0.0
2025-02-21 10:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.59,3.12,28.45,5.09,410.7,-0.19,-1.19,-1.34,2025-02-21,10,3.12,3.12,0.0
2025-02-21 11:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.21,3.12,21.72,9.27,398.12,-0.19,-0.34,-1.89,2025-02-21,11,3.12,3.12,0.0
2025-02-21 12:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.42,3.12,17.63,12.79,427.25,-0.19,0.38,-2.22,2025-02-21,12,3.12,3.12,0.0
2025-02-21 13:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.46,3.12,15.65,13.98,514.88,-0.19,0.62,-2.39,2025-02-21,13,3.12,3.12,0.0
2025-02-21 14:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.62,3.12,16.03,12.53,511.5,-0.19,0.33,-2.35,2025-02-21,14,3.12,3.12,0.0
2025-02-21 15:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.96,3.12,18.46,8.19,385.12,-0.19,-0.56,-2.16,2025-02-21,15,3.12,3.12,0.0
2025-02-21 16:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.38,3.12,20.39,6.99,302.25,-0.19,-0.8,-2.0,2025-02-21,16,3.12,3.12,0.0
2025-02-21 17:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.54,3.12,20.81,7.0,310.25,-0.19,-0.8,-1.96,2025-02-21,17,3.12,3.12,0.0
2025-02-21 18:00:00-05:00,Charlotte-1224494,35.23,-80.84,,2.42,3.12,21.58,6.44,318.75,-0.19,-0.91,-1.9,2025-02-21,18,3.12,3.12,0.0
2025-02-21 19:00:00-05:00,Charlotte-1224494,35.23,-80.84,,1.96,3.12,26.14,4.47,250.62,-0.19,-1.31,-1.53,2025-02-21,19,3.12,3.12,0.0
2025-02-21 20:00:00-05:00,Charlotte-1224494,35.23,-80.84,,3.58,3.12,32.08,2.27,386.75,-0.19,-1.76,-1.05,2025-02-21,20,3.12,3.12,0.0
2025-02-21 21:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.62,3.12,36.52,0.82,1083.25,-0.19,-2.06,-0.68,2025-02-21,21,3.12,3.12,0.0
2025-02-21 22:00:00-05:00,Charlotte-1224494,35.23,-80.84,,9.42,3.12,40.38,-0.22,872.25,-0.19,-2.27,-0.37,2025-02-21,22,3.12,3.12,0.0
2025-02-21 23:00:00-05:00,Charlotte-1224494,35.23,-80.84,,10.67,3.12,44.5,-1.08,959.62,-0.19,-2.44,-0.03,2025-02-21,23,3.12,3.12,0.0
2025-02-22 00:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.79,3.12,47.18,-1.73,994.88,-0.19,-2.57,0.18,2025-02-22,0,3.12,3.12,0.0
2025-02-22 01:00:00-05:00,Charlotte-1224494,35.23,-80.84,,11.29,3.12,49.23,-2.23,1044.75,-0.19,-2.68,0.35,2025-02-22,1,3.12,3.12,0.0
