datetime,location,lat,lon,pm1,pm10,pm25,relativehumidity,temperature,um003,pm25_zscore,temperature_zscore,relativehumidity_zscore
2025-03-12T08:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,4.62,45.16,10.87,,0.3,-0.01,0.02
2025-03-12T08:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.08,3.12,59.42,3.63,779.25,-0.19,-1.48,1.18
2025-03-12T09:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,6.92,45.16,10.87,,1.05,-0.01,0.02
2025-03-12T09:00:00-04:00,Charlotte-1224494,35.23,-80.84,,11.71,3.12,60.68,4.37,1048.12,-0.19,-1.33,1.28
2025-03-12T10:00:00-04:00,Charlotte-1224494,35.23,-80.84,,13.21,3.12,54.67,9.17,1333.25,-0.19,-0.36,0.79
2025-03-12T10:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,7.83,45.16,10.87,,1.35,-0.01,0.02
2025-03-12T11:00:00-04:00,Charlotte-1224494,35.23,-80.84,,12.67,3.12,34.78,16.28,1532.25,-0.19,1.09,-0.83
2025-03-12T11:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,7.83,45.16,10.87,,1.35,-0.01,0.02
2025-03-12T12:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.17,3.12,21.99,23.45,1274.75,-0.19,2.55,-1.87
2025-03-12T12:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.42,45.16,10.87,,0.56,-0.01,0.02
2025-03-12T13:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.46,3.12,15.13,27.1,1223.25,-0.19,3.29,-2.43
2025-03-12T13:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.46,45.16,10.87,,0.57,-0.01,0.02
2025-03-12T14:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,4.67,45.16,10.87,,0.32,-0.01,0.02
2025-03-12T14:00:00-04:00,Charlotte-1224494,35.23,-80.84,,8.21,3.12,14.8,27.51,1084.75,-0.19,3.37,-2.45
2025-03-12T15:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,6.12,45.16,10.87,,0.79,-0.01,0.02
2025-03-12T15:00:00-04:00,Charlotte-1224494,35.23,-80.84,,10.08,3.12,15.36,25.95,1346.62,-0.19,3.06,-2.41
2025-03-12T16:00:00-04:00,Charlotte-1224494,35.23,-80.84,,10.75,3.12,16.84,23.31,1428.0,-0.19,2.52,-2.29
2025-03-12T16:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,6.75,45.16,10.87,,1.0,-0.01,0.02
2025-03-12T17:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.62,3.12,16.55,21.84,1306.5,-0.19,2.22,-2.31
2025-03-12T17:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.42,45.16,10.87,,0.56,-0.01,0.02
2025-03-12T18:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.75,3.12,17.83,20.84,1304.5,-0.19,2.02,-2.21
2025-03-12T18:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.71,45.16,10.87,,0.66,-0.01,0.02
2025-03-12T19:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.67,45.16,10.87,,0.64,-0.01,0.02
2025-03-12T19:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.83,3.12,19.0,19.28,1252.62,-0.19,1.7,-2.11
2025-03-12T20:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,13.0,45.16,10.87,,3.03,-0.01,0.02
2025-03-12T20:00:00-04:00,Charlotte-1224494,35.23,-80.84,,20.0,3.12,23.46,16.76,2367.62,-0.19,1.19,-1.75
2025-03-12T21:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,17.5,45.16,10.87,,4.5,-0.01,0.02
2025-03-12T21:00:00-04:00,Charlotte-1224494,35.23,-80.84,,27.71,3.12,30.2,13.97,3230.88,-0.19,0.62,-1.2
2025-03-12T22:00:00-04:00,Charlotte-1224494,35.23,-80.84,,30.21,3.12,36.06,12.15,3579.88,-0.19,0.25,-0.72
2025-03-12T22:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,19.62,45.16,10.87,,5.19,-0.01,0.02
2025-03-12T23:00:00-04:00,Charlotte-1224494,35.23,-80.84,,20.62,3.12,39.15,10.92,2169.5,-0.19,-0.0,-0.47
2025-03-12T23:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,13.38,45.16,10.87,,3.16,-0.01,0.02
2025-03-13T00:00:00-04:00,Charlotte-1224494,35.23,-80.84,,16.71,3.12,42.09,10.09,1722.5,-0.19,-0.17,-0.23
2025-03-13T00:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,10.5,45.16,10.87,,2.22,-0.01,0.02
2025-03-13T01:00:00-04:00,Charlotte-1224494,35.23,-80.84,,17.04,3.12,43.95,9.7,1712.75,-0.19,-0.25,-0.08
2025-03-13T01:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,10.21,45.16,10.87,,2.12,-0.01,0.02
2025-03-13T02:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,10.54,45.16,10.87,,2.23,-0.01,0.02
2025-03-13T02:00:00-04:00,Charlotte-1224494,35.23,-80.84,,16.96,3.12,47.07,8.98,1686.5,-0.19,-0.4,0.18
2025-03-13T03:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,11.83,45.16,10.87,,2.65,-0.01,0.02
2025-03-13T03:00:00-04:00,Charlotte-1224494,35.23,-80.84,,19.62,3.12,48.23,8.37,1850.88,-0.19,-0.52,0.27
2025-03-13T04:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,11.5,45.16,10.87,,2.55,-0.01,0.02
2025-03-13T04:00:00-04:00,Charlotte-1224494,35.23,-80.84,,19.0,3.12,49.95,8.03,1779.88,-0.19,-0.59,0.41
2025-03-13T05:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,10.96,45.16,10.87,,2.37,-0.01,0.02
2025-03-13T05:00:00-04:00,Charlotte-1224494,35.23,-80.84,,18.17,3.12,51.35,7.42,1699.62,-0.19,-0.71,0.52
2025-03-13T06:00:00-04:00,Charlotte-1224494,35.23,-80.84,,19.29,3.12,53.7,6.91,1702.0,-0.19,-0.82,0.72
2025-03-13T06:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,11.17,45.16,10.87,,2.44,-0.01,0.02
2025-03-13T07:00:00-04:00,Charlotte-1224494,35.23,-80.84,,19.29,3.12,55.32,6.5,1714.25,-0.19,-0.9,0.85
2025-03-13T07:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,11.54,45.16,10.87,,2.56,-0.01,0.02
2025-03-13T08:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,11.75,45.16,10.87,,2.63,-0.01,0.02
2025-03-13T08:00:00-04:00,Charlotte-1224494,35.23,-80.84,,20.5,3.12,56.86,6.22,1762.5,-0.19,-0.96,0.97
2025-03-13T09:00:00-04:00,Charlotte-1224494,35.23,-80.84,,21.54,3.12,57.22,6.91,1873.75,-0.19,-0.82,1.0
2025-03-13T09:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,12.33,45.16,10.87,,2.82,-0.01,0.02
2025-03-13T10:00:00-04:00,Charlotte-1224494,35.23,-80.84,,23.79,3.12,54.35,9.62,2349.0,-0.19,-0.27,0.77
2025-03-13T10:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,15.0,45.16,10.87,,3.69,-0.01,0.02
2025-03-13T11:00:00-04:00,Charlotte-1224494,35.23,-80.84,,24.25,3.12,38.62,15.26,2805.88,-0.19,0.88,-0.51
2025-03-13T11:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,15.21,45.16,10.87,,3.76,-0.01,0.02
2025-03-13T12:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,12.58,45.16,10.87,,2.9,-0.01,0.02
2025-03-13T12:00:00-04:00,Charlotte-1224494,35.23,-80.84,,20.08,3.12,26.75,21.08,2496.38,-0.19,2.07,-1.48
2025-03-13T13:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,10.96,45.16,10.87,,2.37,-0.01,0.02
2025-03-13T13:00:00-04:00,Charlotte-1224494,35.23,-80.84,,17.83,3.12,23.55,21.26,2200.62,-0.19,2.1,-1.74
2025-03-13T14:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,10.41,45.16,10.87,,2.19,-0.01,0.02
2025-03-13T14:00:00-04:00,Charlotte-1224494,35.23,-80.84,,17.36,3.12,17.86,24.91,2079.55,-0.19,2.85,-2.21
2025-03-13T15:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,10.25,45.16,10.87,,2.14,-0.01,0.02
2025-03-13T15:00:00-04:00,Charlotte-1224494,35.23,-80.84,,16.83,3.12,17.35,23.16,2090.12,-0.19,2.49,-2.25
2025-03-13T16:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,11.67,45.16,10.87,,2.6,-0.01,0.02
2025-03-13T16:00:00-04:00,Charlotte-1224494,35.23,-80.84,,18.67,3.12,21.06,20.89,2312.88,-0.19,2.03,-1.94
2025-03-13T17:00:00-04:00,Charlotte-1224494,35.23,-80.84,,21.18,3.12,22.64,21.4,2647.23,-0.19,2.13,-1.82
2025-03-13T17:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,13.41,45.16,10.87,,3.17,-0.01,0.02
2025-03-13T18:00:00-04:00,Charlotte-1224494,35.23,-80.84,,20.0,3.12,22.08,20.66,2457.0,-0.19,1.98,-1.86
2025-03-13T18:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,12.38,45.16,10.87,,2.83,-0.01,0.02
2025-03-13T19:00:00-04:00,Charlotte-1224494,35.23,-80.84,,21.88,3.12,27.03,18.69,2538.25,-0.19,1.58,-1.46
2025-03-13T19:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,13.96,45.16,10.87,,3.35,-0.01,0.02
2025-03-13T20:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,15.08,45.16,10.87,,3.71,-0.01,0.02
2025-03-13T20:00:00-04:00,Charlotte-1224494,35.23,-80.84,,23.54,3.12,31.31,16.26,2721.62,-0.19,1.09,-1.11
2025-03-13T21:00:00-04:00,Charlotte-1224494,35.23,-80.84,,24.33,3.12,37.62,13.72,2681.12,-0.19,0.57,-0.59
2025-03-13T21:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,15.12,45.16,10.87,,3.73,-0.01,0.02
2025-03-13T22:00:00-04:00,Charlotte-1224494,35.23,-80.84,,32.67,3.12,42.62,11.77,3518.12,-0.19,0.17,-0.19
2025-03-13T22:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,20.12,45.16,10.87,,5.36,-0.01,0.02
2025-03-13T23:00:00-04:00,Charlotte-1224494,35.23,-80.84,,53.54,3.12,46.6,10.72,6994.88,-0.19,-0.04,0.14
2025-03-13T23:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,34.58,45.16,10.87,,10.07,-0.01,0.02
2025-03-14T00:00:00-04:00,Charlotte-1224494,35.23,-80.84,,55.5,3.12,49.43,9.92,6823.0,-0.19,-0.2,0.37
2025-03-14T00:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,36.83,45.16,10.87,,10.81,-0.01,0.02
2025-03-14T01:00:00-04:00,Charlotte-1224494,35.23,-80.84,,37.58,3.12,51.65,9.16,3841.62,-0.19,-0.36,0.55
2025-03-14T01:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,23.0,45.16,10.87,,6.3,-0.01,0.02
2025-03-14T02:00:00-04:00,Charlotte-1224494,35.23,-80.84,,33.75,3.12,53.92,8.51,3231.0,-0.19,-0.49,0.73
2025-03-14T02:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,20.71,45.16,10.87,,5.55,-0.01,0.02
2025-03-14T03:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,19.29,45.16,10.87,,5.09,-0.01,0.02
2025-03-14T03:00:00-04:00,Charlotte-1224494,35.23,-80.84,,31.12,3.12,56.57,7.9,2944.12,-0.19,-0.62,0.95
2025-03-14T04:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,19.04,45.16,10.87,,5.01,-0.01,0.02
2025-03-14T04:00:00-04:00,Charlotte-1224494,35.23,-80.84,,32.08,3.12,58.0,7.5,2848.12,-0.19,-0.7,1.07
2025-03-14T05:00:00-04:00,Charlotte-1224494,35.23,-80.84,,34.67,3.12,60.49,7.23,3143.75,-0.19,-0.75,1.27
2025-03-14T05:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,21.08,45.16,10.87,,5.67,-0.01,0.02
2025-03-14T06:00:00-04:00,Charlotte-1224494,35.23,-80.84,,35.0,3.12,61.44,7.49,3273.38,-0.19,-0.7,1.35
2025-03-14T06:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,21.42,45.16,10.87,,5.78,-0.01,0.02
2025-03-14T07:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,19.67,45.16,10.87,,5.21,-0.01,0.02
2025-03-14T07:00:00-04:00,Charlotte-1224494,35.23,-80.84,,32.46,3.12,61.73,7.42,2910.62,-0.19,-0.71,1.37
2025-03-14T08:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,14.75,45.16,10.87,,3.61,-0.01,0.02
2025-03-14T08:00:00-04:00,Charlotte-1224494,35.23,-80.84,,25.42,3.12,64.85,7.05,2173.75,-0.19,-0.79,1.62
2025-03-14T09:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,11.62,45.16,10.87,,2.58,-0.01,0.02
2025-03-14T09:00:00-04:00,Charlotte-1224494,35.23,-80.84,,20.38,3.12,64.77,7.65,1791.88,-0.19,-0.67,1.62
2025-03-14T10:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,11.25,45.16,10.87,,2.46,-0.01,0.02
2025-03-14T10:00:00-04:00,Charlotte-1224494,35.23,-80.84,,19.25,3.12,57.87,9.88,1787.75,-0.19,-0.21,1.06
2025-03-14T11:00:00-04:00,Charlotte-1224494,35.23,-80.84,,20.5,3.12,48.43,13.05,2058.25,-0.19,0.43,0.29
2025-03-14T11:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,11.71,45.16,10.87,,2.61,-0.01,0.02
2025-03-14T12:00:00-04:00,Charlotte-1224494,35.23,-80.84,,21.88,3.12,39.07,16.95,2474.88,-0.19,1.23,-0.48
2025-03-14T12:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,13.5,45.16,10.87,,3.2,-0.01,0.02
2025-03-14T13:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,13.75,45.16,10.87,,3.28,-0.01,0.02
2025-03-14T13:00:00-04:00,Charlotte-1224494,35.23,-80.84,,22.38,3.12,30.84,21.33,2692.12,-0.19,2.12,-1.15
2025-03-14T14:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,14.71,45.16,10.87,,3.59,-0.01,0.02
2025-03-14T14:00:00-04:00,Charlotte-1224494,35.23,-80.84,,23.54,3.12,29.39,21.84,2877.38,-0.19,2.22,-1.27
2025-03-14T15:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,14.17,45.16,10.87,,3.42,-0.01,0.02
2025-03-14T15:00:00-04:00,Charlotte-1224494,35.23,-80.84,,22.92,3.12,30.11,21.87,2775.75,-0.19,2.23,-1.21
2025-03-14T16:00:00-04:00,Charlotte-1224494,35.23,-80.84,,22.83,3.12,32.27,20.89,2742.62,-0.19,2.03,-1.03
2025-03-14T16:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,13.83,45.16,10.87,,3.31,-0.01,0.02
2025-03-14T17:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,15.92,45.16,10.87,,3.99,-0.01,0.02
2025-03-14T17:00:00-04:00,Charlotte-1224494,35.23,-80.84,,25.54,3.12,34.33,19.94,3181.25,-0.19,1.83,-0.86
2025-03-14T18:00:00-04:00,Charlotte-1224494,35.23,-80.84,,35.04,3.12,35.26,19.46,4789.88,-0.19,1.74,-0.79
2025-03-14T18:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,22.17,45.16,10.87,,6.03,-0.01,0.02
2025-03-14T19:00:00-04:00,Charlotte-1224494,35.23,-80.84,,32.79,3.12,37.47,18.32,4089.75,-0.19,1.5,-0.61
2025-03-14T19:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,20.54,45.16,10.87,,5.49,-0.01,0.02
2025-03-14T20:00:00-04:00,Charlotte-1224494,35.23,-80.84,,37.5,3.12,42.95,16.31,4936.88,-0.19,1.1,-0.16
2025-03-14T20:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,23.79,45.16,10.87,,6.55,-0.01,0.02
2025-03-14T21:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,22.38,45.16,10.87,,6.09,-0.01,0.02
2025-03-14T21:00:00-04:00,Charlotte-1224494,35.23,-80.84,,37.21,3.12,48.17,14.48,4445.0,-0.19,0.72,0.26
2025-03-14T22:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,18.29,45.16,10.87,,4.76,-0.01,0.02
2025-03-14T22:00:00-04:00,Charlotte-1224494,35.23,-80.84,,30.58,3.12,52.31,13.37,3256.0,-0.19,0.5,0.6
2025-03-14T23:00:00-04:00,Charlotte-1224494,35.23,-80.84,,30.32,3.12,56.16,12.37,3089.59,-0.19,0.29,0.92
2025-03-14T23:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,18.0,45.16,10.87,,4.67,-0.01,0.02
2025-03-15T00:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,18.88,45.16,10.87,,4.95,-0.01,0.02
2025-03-15T00:00:00-04:00,Charlotte-1224494,35.23,-80.84,,32.67,3.12,59.75,11.36,3217.75,-0.19,0.09,1.21
2025-03-15T01:00:00-04:00,Charlotte-1224494,35.23,-80.84,,34.71,3.12,62.92,10.54,3423.12,-0.19,-0.08,1.47
2025-03-15T01:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,20.04,45.16,10.87,,5.33,-0.01,0.02
2025-03-15T02:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,19.92,45.16,10.87,,5.29,-0.01,0.02
2025-03-15T02:00:00-04:00,Charlotte-1224494,35.23,-80.84,,34.25,3.12,65.63,9.78,3244.12,-0.19,-0.23,1.69
2025-03-15T03:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,20.0,45.16,10.87,,5.32,-0.01,0.02
2025-03-15T03:00:00-04:00,Charlotte-1224494,35.23,-80.84,,34.38,3.12,68.55,9.21,3188.38,-0.19,-0.35,1.93
2025-03-15T04:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,18.79,45.16,10.87,,4.92,-0.01,0.02
2025-03-15T04:00:00-04:00,Charlotte-1224494,35.23,-80.84,,31.46,3.12,70.88,9.1,2919.12,-0.19,-0.37,2.12
2025-03-15T05:00:00-04:00,Charlotte-1224494,35.23,-80.84,,25.5,3.12,72.37,9.83,2271.12,-0.19,-0.22,2.24
2025-03-15T05:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,14.38,45.16,10.87,,3.48,-0.01,0.02
2025-03-15T06:00:00-04:00,Charlotte-1224494,35.23,-80.84,,18.33,3.12,72.75,10.22,1671.12,-0.19,-0.14,2.27
2025-03-15T06:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,9.88,45.16,10.87,,2.02,-0.01,0.02
2025-03-15T07:00:00-04:00,Charlotte-1224494,35.23,-80.84,,13.0,3.12,72.67,10.45,1275.88,-0.19,-0.1,2.26
2025-03-15T07:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,6.92,45.16,10.87,,1.05,-0.01,0.02
2025-03-15T08:00:00-04:00,Charlotte-1224494,35.23,-80.84,,10.62,3.12,71.9,10.65,1048.75,-0.19,-0.06,2.2
2025-03-15T08:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.62,45.16,10.87,,0.63,-0.01,0.02
2025-03-15T09:00:00-04:00,Charlotte-1224494,35.23,-80.84,,10.54,3.12,71.32,11.03,1045.38,-0.19,0.02,2.15
2025-03-15T09:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.54,45.16,10.87,,0.6,-0.01,0.02
2025-03-15T10:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.33,45.16,10.87,,0.53,-0.01,0.02
2025-03-15T10:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.92,3.12,69.28,11.77,1001.12,-0.19,0.17,1.99
2025-03-15T11:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,5.83,45.16,10.87,,0.7,-0.01,0.02
2025-03-15T11:00:00-04:00,Charlotte-1224494,35.23,-80.84,,9.71,3.12,68.1,12.37,1095.5,-0.19,0.29,1.89
2025-03-15T12:00:00-04:00,Charlotte-1224494,35.23,-80.84,,11.88,3.12,67.46,12.75,1241.88,-0.19,0.37,1.84
2025-03-15T12:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,6.67,45.16,10.87,,0.97,-0.01,0.02
2025-03-15T13:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,9.67,45.16,10.87,,1.95,-0.01,0.02
2025-03-15T13:00:00-04:00,Charlotte-1224494,35.23,-80.84,,15.92,3.12,65.82,13.45,1819.75,-0.19,0.51,1.7
2025-03-15T14:00:00-04:00,Charlotte-1224494,35.23,-80.84,,19.17,3.12,64.8,13.93,1976.62,-0.19,0.61,1.62
2025-03-15T14:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,10.96,45.16,10.87,,2.37,-0.01,0.02
2025-03-15T15:00:00-04:00,Charlotte-1224494,35.23,-80.84,,16.5,3.12,60.62,15.69,1776.38,-0.19,0.97,1.28
2025-03-15T15:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,9.62,45.16,10.87,,1.93,-0.01,0.02
2025-03-15T16:00:00-04:00,Charlotte-1224494,35.23,-80.84,,16.71,3.12,55.94,16.9,1841.38,-0.19,1.22,0.9
2025-03-15T16:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,9.88,45.16,10.87,,2.02,-0.01,0.02
2025-03-15T17:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,11.96,45.16,10.87,,2.7,-0.01,0.02
2025-03-15T17:00:00-04:00,Charlotte-1224494,35.23,-80.84,,20.92,3.12,57.19,16.66,2184.12,-0.19,1.17,1.0
2025-03-15T18:00:00-04:00,Charlotte-1224494,35.23,-80.84,,19.46,3.12,56.13,17.26,2098.25,-0.19,1.29,0.91
2025-03-15T18:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,11.29,45.16,10.87,,2.48,-0.01,0.02
2025-03-15T19:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,10.29,45.16,10.87,,2.15,-0.01,0.02
2025-03-15T19:00:00-04:00,Charlotte-1224494,35.23,-80.84,,16.96,3.12,56.06,17.15,1976.12,-0.19,1.27,0.91
2025-03-15T20:00:00-04:00,Charlotte-1224494,35.23,-80.84,,18.92,3.12,57.94,16.11,2294.62,-0.19,1.06,1.06
2025-03-15T20:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,12.08,45.16,10.87,,2.73,-0.01,0.02
2025-03-15T21:00:00-04:00,Charlotte-1224494,35.23,-80.84,,7.21,3.12,54.98,15.41,944.25,-0.19,0.91,0.82
2025-03-15T21:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,4.46,45.16,10.87,,0.25,-0.01,0.02
2025-03-15T22:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,4.58,45.16,10.87,,0.29,-0.01,0.02
2025-03-15T22:00:00-04:00,Charlotte-1224494,35.23,-80.84,,7.58,3.12,55.82,15.06,948.5,-0.19,0.84,0.89
2025-03-15T23:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,4.62,45.16,10.87,,0.3,-0.01,0.02
2025-03-15T23:00:00-04:00,Charlotte-1224494,35.23,-80.84,,7.62,3.12,57.87,14.77,963.75,-0.19,0.78,1.06
2025-03-16T00:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.25,3.12,60.86,14.33,660.12,-0.19,0.69,1.3
2025-03-16T00:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.83,45.16,10.87,,-0.28,-0.01,0.02
2025-03-16T01:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.38,45.16,10.87,,-0.43,-0.01,0.02
2025-03-16T01:00:00-04:00,Charlotte-1224494,35.23,-80.84,,4.5,3.12,64.43,14.19,591.12,-0.19,0.66,1.59
2025-03-16T02:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.29,45.16,10.87,,-0.46,-0.01,0.02
2025-03-16T02:00:00-04:00,Charlotte-1224494,35.23,-80.84,,4.54,3.12,65.13,14.51,570.88,-0.19,0.73,1.65
2025-03-16T03:00:00-04:00,Charlotte-1224494,35.23,-80.84,,4.71,3.12,65.7,14.48,574.38,-0.19,0.72,1.69
2025-03-16T03:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.21,45.16,10.87,,-0.49,-0.01,0.02
2025-03-16T04:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.29,45.16,10.87,,-0.46,-0.01,0.02
2025-03-16T04:00:00-04:00,Charlotte-1224494,35.23,-80.84,,4.62,3.12,64.66,14.76,594.0,-0.19,0.78,1.61
2025-03-16T05:00:00-04:00,Charlotte-1224494,35.23,-80.84,,4.38,3.12,63.55,15.03,562.38,-0.19,0.84,1.52
2025-03-16T05:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.12,45.16,10.87,,-0.51,-0.01,0.02
2025-03-16T06:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.54,45.16,10.87,,-0.38,-0.01,0.02
2025-03-16T06:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.08,3.12,64.64,15.09,629.75,-0.19,0.85,1.61
2025-03-16T07:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.25,3.12,64.95,15.25,633.62,-0.19,0.88,1.63
2025-03-16T07:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.54,45.16,10.87,,-0.38,-0.01,0.02
2025-03-16T08:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.67,45.16,10.87,,-0.34,-0.01,0.02
2025-03-16T08:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.42,3.12,68.72,14.87,653.38,-0.19,0.8,1.94
2025-03-16T09:00:00-04:00,Charlotte-1224494,35.23,-80.84,,5.62,3.12,73.47,14.22,645.62,-0.19,0.67,2.33
2025-03-16T09:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,2.83,45.16,10.87,,-0.28,-0.01,0.02
2025-03-16T10:00:00-04:00,Charlotte-1224494,35.23,-80.84,,3.25,3.12,73.05,13.61,435.0,-0.19,0.55,2.29
2025-03-16T10:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,1.38,45.16,10.87,,-0.76,-0.01,0.02
2025-03-16T11:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,0.25,45.16,10.87,,-1.12,-0.01,0.02
2025-03-16T11:00:00-04:00,Charlotte-1224494,35.23,-80.84,,1.33,3.12,73.35,13.14,190.75,-0.19,0.45,2.32
2025-03-16T12:00:00-04:00,Charlotte-1224494,35.23,-80.84,,1.42,3.12,63.25,16.93,241.0,-0.19,1.22,1.49
2025-03-16T12:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,0.29,45.16,10.87,,-1.11,-0.01,0.02
2025-03-16T13:00:00-04:00,Charlotte-1224494,35.23,-80.84,,1.75,3.12,44.43,21.61,346.38,-0.19,2.17,-0.04
2025-03-16T13:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,0.42,45.16,10.87,,-1.07,-0.01,0.02
2025-03-16T14:00:00-04:00,Charlotte-2490581,35.23,-80.84,,,1.08,45.16,10.87,,-0.85,-0.01,0.02
