datetime,location,lat,lon,pm10,pm25,pm1,relativehumidity,temperature,um003
2025-01-04T19:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,6.125,,2.875,,,
2025-01-04T19:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,5.708333333333333,,23.508333206176758,5.825000047683716,567.25
2025-01-04T20:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,5.5,,2.5,,,
2025-01-04T20:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,5.416666666666667,,28.97499990463257,4.433333357175191,531.75
2025-01-04T21:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,11.375,,6.333333333333333,,,
2025-01-04T21:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,10.5,,33.37499968210856,3.4083333214124045,969.625
2025-01-04T22:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,15.875,,9.333333333333334,,,
2025-01-04T22:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,14.875,,37.120834032694496,2.820833365122477,1361.25
2025-01-04T23:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,16.041666666666668,,39.874999046325684,2.7541667024294534,1428.75
2025-01-04T23:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,16.791666666666668,,9.791666666666666,,,
2025-01-05T00:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,16.375,,42.74583339691162,2.0583333472410836,1412.5
2025-01-05T00:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,16.916666666666668,,9.958333333333334,,,
2025-01-05T01:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,13.208333333333334,,43.32499980926514,1.5583333373069763,1211.0
2025-01-05T01:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,13.541666666666666,,8.208333333333334,,,
2025-01-05T02:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,17.541666666666668,,45.45000044504801,1.1666666666666667,1489.25
2025-01-05T02:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,18.375,,10.375,,,
2025-01-05T03:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,17.833333333333332,,47.71666622161865,0.8791666676600774,1652.0
2025-01-05T03:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,18.541666666666668,,11.0,,,
2025-01-05T04:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,13.75,,49.14166704813639,0.75,1270.25
2025-01-05T04:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,14.0,,8.375,,,
2025-01-05T05:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,14.0,,8.458333333333334,,,
2025-01-05T05:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,13.666666666666666,,49.329166412353516,1.070833330353101,1251.5
2025-01-05T06:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,14.791666666666666,,49.416666666666664,1.3166666626930237,1302.125
2025-01-05T06:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,15.333333333333334,,8.875,,,
2025-01-05T07:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,11.958333333333334,,51.266666412353516,0.7416666696468989,1092.625
2025-01-05T07:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,12.541666666666666,,7.0,,,
2025-01-05T08:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,11.041666666666666,,53.691665967305504,0.5916666785875956,1017.0
2025-01-05T08:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,11.291666666666666,,6.416666666666667,,,
2025-01-05T09:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,17.583333333333332,,8.5,,,
2025-01-05T09:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,15.833333333333334,,53.96666653951009,1.3333333283662796,1318.0
2025-01-05T10:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,7.208333333333333,,47.57083384195963,3.499999980131785,659.875
2025-01-05T10:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,7.375,,3.7916666666666665,,,
2025-01-05T11:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,5.25,,2.1666666666666665,,,
2025-01-05T11:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,5.041666666666667,,33.824999968210854,7.137499968210856,507.75
2025-01-05T12:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,3.125,,1.0,,,
2025-01-05T12:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,3.0,,27.08750009536743,8.09583326180776,360.25
2025-01-05T13:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,3.8333333333333335,,25.52916685740153,9.087500095367432,471.625
2025-01-05T13:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,4.083333333333333,,1.7916666666666667,,,
2025-01-05T14:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,5.125,,24.62499984105428,9.25416668256124,560.0
2025-01-05T14:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,5.458333333333333,,2.7083333333333335,,,
2025-01-05T15:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,6.125,,25.5041667620341,9.058333396911621,662.125
2025-01-05T15:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,6.25,,3.2916666666666665,,,
2025-01-05T16:00:00-05:00,Charlotte-2490581,35.2271,-80.8431,4.0,,1.5833333333333333,,,
2025-01-05T16:00:00-05:00,Charlotte-1224494,35.2271,-80.8431,,3.9166666666666665,,27.55833339691162,8.875000158945719,427.5
